"GALLERY","num_arrests"
"609994",4
"610240",7
"610619",3
"611207",5
"611320",4
"611777",4
"611842",3
"612771",4
"612991",5
"613406",4
"614210",4
"615697",3
"616050",10
"616400",3
"616741",3
"617714",3
"618508",4
"619037",3
"619886",5
"620173",3
"620371",3
"621006",13
"621510",5
"621702",3
"621745",4
"621977",4
"622342",6
"622345",6
"622462",3
"622691",3
"623021",4
"623298",4
"623656",3
"623866",3
"624319",3
"624565",4
"624612",4
"626284",3
"626579",3
"626640",3
"626671",3
"626841",3
"627493",3
"627595",4
"628663",3
"628770",3
"631278",6
"631461",4
"631711",8
"633660",7
"633980",3
"634234",3
"634780",3
"634972",3
"634975",3
"635681",4
"636872",3
"637614",3
"637904",4
"638126",3
"638352",3
"639784",4
"640490",4
"640779",3
"641195",7
"641239",3
"641277",3
"641341",3
"641774",5
"641823",8
"642687",4
"643504",3
"644225",5
"644515",3
"645547",8
"646708",6
"646713",3
"646890",5
"647015",3
"647163",4
"647398",3
"648264",3
"648355",3
"648624",4
"648705",3
"648785",3
"649433",3
"649616",4
"650032",6
"651071",3
"651159",3
"651464",5
"651518",3
"652229",7
"652348",10
"652682",3
"653149",4
"653601",3
"653633",3
"653669",3
"653956",3
"655023",4
"655443",3
"655979",4
"656193",9
"656623",7
"658258",3
"658372",3
"658482",3
"658568",7
"658905",3
"659159",3
"659205",19
"659267",3
"659335",4
"659439",3
"659604",4
"659780",3
"660403",4
"660712",3
"661664",3
"662196",3
"662264",4
"662315",3
"662556",3
"662680",4
"662879",4
"663481",3
"663672",5
"663903",4
"664491",3
"664810",3
"664979",6
"665363",3
"665748",3
"665878",3
"666111",3
"666988",5
"667553",3
"668577",3
"669179",3
"669663",3
"669713",4
"670397",3
"670522",3
"670635",3
"671376",3
"671655",3
"671787",3
"672791",3
"673360",4
"674588",3
"674821",4
"675158",3
"675923",5
"676172",11
"676520",3
"677041",3
"677222",5
"677271",3
"677452",4
"677681",5
"677749",3
"677766",5
"678254",3
"678835",3
"679116",3
"680267",5
"680686",3
"680910",3
"680951",3
"681260",5
"681623",3
"682694",3
"682954",3
"683174",4
"684044",3
"684589",3
"685479",3
"685797",3
"685862",3
"686595",7
"686770",3
"687051",3
"688122",13
"688549",3
"688997",5
"689747",4
"689994",3
"690530",3
"690732",3
"690845",5
"690887",3
"691038",3
"692570",3
"692659",3
"693294",3
"693358",3
"693489",4
"693611",5
"694021",5
"694383",3
"696547",3
"696610",3
"696820",6
"696988",6
"697037",4
"697397",5
"697639",3
"697852",3
"698947",3
"699047",4
"699205",3
"699685",4
"700007",3
"700593",3
"701084",5
"701546",3
"701644",7
"701844",3
"702343",3
"702654",3
"702736",6
"703226",3
"703855",4
"704542",3
"704935",3
"706112",4
"706241",3
"706290",4
"706669",3
"707080",4
"707828",5
"708253",3
"708777",12
"709017",3
"709251",3
"709252",7
"709304",3
"709488",3
"710028",5
"710891",3
"711117",3
"711364",4
"711747",4
"712099",3
"712538",4
"712841",4
"712860",4
"713011",3
"713534",4
"713911",3
"714023",3
"714090",3
"714126",4
"714189",5
"714302",3
"714864",3
"715484",5
"715530",3
"715705",3
"716828",3
"717092",3
"717095",5
"717462",3
"718517",3
"718654",3
"718694",3
"719708",3
"719862",3
"719989",3
"720193",3
"721089",3
"721820",6
"721863",3
"722203",5
"722253",3
"723144",6
