"GALLERY","num_arrests"
"771305",3
"771482",5
"772432",3
"772750",3
"772944",4
"774657",5
"775094",3
"775636",5
"776002",3
"776619",3
"777022",3
"777553",4
"777694",3
"778768",3
"779515",5
"779616",5
"780788",3
"781370",3
"781529",3
"781948",3
"782803",3
"783079",4
"783475",3
"783548",4
"784987",3
"785284",4
"785600",3
"785697",3
"785741",3
"786003",3
"787265",4
"787305",5
"787561",6
"787681",3
"787736",5
"788177",3
"788494",3
"789190",4
"789466",3
"789633",3
"789752",4
"789917",3
"790080",3
"790350",3
"790627",4
"791292",3
"791908",3
"792001",3
"792091",3
"792920",4
"793340",3
"793777",3
"794587",3
"794639",5
"795715",4
"795910",3
"795985",3
"796166",3
"796394",7
"796524",3
"797116",3
"797340",5
"797662",3
"798569",3
"799322",3
"799350",3
"799761",3
"799951",5
"800664",4
"801198",3
"801563",4
"801678",3
"801820",8
"802732",6
"803624",3
"804328",4
"804420",3
"804610",3
"804664",3
"804995",3
"805534",3
"806337",6
"807113",4
"807229",3
"807572",4
"807731",4
"807914",3
"808110",6
"808195",9
"808395",3
"809400",3
"809629",3
"810097",3
"810136",3
"811227",3
"811600",3
"811713",3
"813236",3
"813264",3
"814017",3
"814118",3
"814281",3
"814468",3
"814563",3
"814649",3
"817057",4
"817279",3
"817574",3
"817687",3
"817886",3
"817963",5
"818092",3
"818945",3
"818998",3
"819332",4
"819470",4
"819546",3
"819726",4
"819852",3
"820278",7
"820363",3
"820398",3
"820599",3
"820943",3
"821016",3
"821255",3
"821402",4
"821489",5
"821521",3
"821868",5
"822306",7
"822447",3
"822610",3
"822868",3
"822970",3
"823178",3
"823502",3
"823541",3
"823681",3
"823758",4
"823905",3
"824093",4
"824613",3
"824733",3
"824813",10
"825084",4
"825388",3
"825556",3
"825762",3
"825775",3
"825885",3
"825984",9
"826145",3
"826152",4
"826182",3
"826655",4
"826662",4
"826962",3
"826966",3
"827676",6
"828374",4
"828472",3
"828482",3
"828647",3
"829009",6
"829034",3
"829428",3
"829660",3
"829761",3
"829901",3
"830005",3
"830183",3
"830453",3
"830476",3
"830898",4
"831075",4
"831122",3
"831187",7
"831203",3
"831262",5
"831267",3
"831289",3
"831314",3
"831698",3
"831805",4
"831889",3
"831935",3
"832046",10
"832153",4
"832170",6
"832193",5
"832269",3
"832285",3
"832406",3
"832414",3
"832503",3
"832585",3
"832977",6
"833134",4
"833296",3
"833496",3
"833542",3
"833822",3
"833827",3
"833908",3
"833950",3
"834187",3
"834199",3
"834500",3
"834581",3
"834592",4
"834732",3
"834752",3
"834979",3
"835289",4
"835300",4
"835354",5
"835395",7
"835507",3
"835541",4
"835596",3
"835714",3
"835756",3
"835772",4
"835780",3
"835826",5
"835862",4
"835968",3
"835983",3
"836032",3
"836072",3
"836101",3
"836117",3
"836121",3
"836222",3
"836241",3
"836242",3
"836245",3
"836278",3
"836329",3
"836334",3
"836340",7
"836377",4
"836423",3
"836435",3
"836456",4
"836785",6
"836810",5
"836817",4
"836820",6
"836824",3
"836844",3
"836904",5
"836914",3
"836951",3
"836977",4
"836990",3
"836994",3
"837001",10
"837018",3
"837039",3
"837079",4
"837090",3
"837100",5
"837155",3
"837168",3
"837206",5
"837227",3
"837263",3
"837300",3
"837319",3
"837321",3
"837378",3
"837392",3
"837444",3
"837457",7
"837473",3
"837478",4
"837518",3
"837566",3
"837601",7
"837603",8
"837639",3
"837740",3
"837797",4
"837805",3
"837890",3
"837938",3
"838128",3
"838137",3
"838142",4
"838161",3
"838180",3
"838203",3
"838256",3
"838346",3
"838351",3
"838421",3
"838542",3
"838558",3
"838746",3
"838835",5
"838858",7
"838900",4
"838937",4
"838955",3
"839021",3
"839069",3
"839102",3
"839171",3
"839311",3
"839327",6
"839900",3
"840478",3
"840713",3
"840729",3
"840828",3
"840866",3
"840894",3
"840924",3
"840969",3
"840985",3
"841028",6
"841283",3
"841304",3
"841442",3
"841558",3
"841700",3
"842014",3
"842415",3
"843338",4
