"GALLERY","num_arrests"
"721863",3
"722359",4
"723424",3
"723498",3
"724119",10
"724377",3
"726041",5
"726166",4
"726765",4
"727566",8
"728338",3
"728890",3
"729597",3
"729796",3
"730518",3
"730787",3
"731506",4
"731702",8
"731905",4
"733433",3
"734173",3
"734365",3
"737641",3
"737713",4
"738179",3
"739494",3
"742863",3
"743772",3
"744239",3
"745249",3
"745335",4
"746449",3
"746600",3
"746950",3
"747127",4
"747542",4
"749748",3
"750015",3
"750104",3
"751159",3
"751327",4
"751747",3
"752592",3
"754266",4
"754921",3
"755386",3
"755506",3
"757224",6
"770550",4
"771211",3
"771482",4
"771747",3
"772432",3
"773361",4
"773589",3
"774284",4
"774713",5
"775322",3
"775636",4
"777400",3
"779146",3
"779515",5
"780380",3
"780770",3
"780969",3
"781015",4
"781017",3
"781312",3
"782456",3
"782943",3
"784054",5
"785284",5
"785575",3
"785984",4
"786003",4
"787248",3
"787265",4
"787305",5
"787561",3
"788722",4
"788983",3
"789073",3
"789906",4
"790350",4
"791908",4
"792001",4
"792035",3
"792158",7
"792920",6
"794639",5
"795192",9
"795751",4
"795985",4
"797340",3
"798281",5
"798590",4
"798768",3
"799761",3
"799896",3
"800332",3
"800664",5
"800822",3
"801573",3
"801597",3
"801820",4
"801839",3
"801961",3
"802732",5
"802890",4
"804199",4
"804328",6
"804922",3
"805809",3
"806337",5
"807515",3
"807572",3
"807731",3
"808110",4
"808195",8
"808244",4
"809701",4
"809852",3
"809891",3
"809921",3
"810097",3
"810532",3
"811227",4
"812067",3
"812221",3
"812424",3
"813264",3
"814785",3
"815968",3
"815979",3
"817586",3
"817963",4
"818193",5
"818281",3
"818295",3
"818326",4
"818868",3
"818888",3
"819332",5
"819852",3
"819945",3
"821134",3
"821402",4
"822208",3
"822312",3
"822337",3
"822441",4
"822568",3
"822647",3
"822794",3
"822795",3
"823151",3
"824093",3
"824548",3
"824718",3
"824813",7
"824917",3
"825149",3
"825322",3
"825735",3
"825920",3
"825984",11
"826173",4
"826430",3
"826693",3
"827311",3
"827676",3
"827708",3
"827720",3
"827980",3
"829207",5
"829346",3
"829867",6
"829988",3
"830094",4
"830642",3
"830977",3
"831187",3
"831548",3
"831739",4
"831856",4
"832046",3
"832170",7
"832635",3
"832768",3
"832952",5
"832977",3
"833305",3
"833497",5
"833950",3
"834030",3
"834061",3
"834199",5
"834332",3
"834645",3
"834889",3
"835057",3
"835289",3
"835395",3
"835406",3
"835476",3
"835596",3
"835756",3
"835772",4
"835826",3
"836340",4
"836456",5
"836817",3
"836820",8
"837001",6
"837155",3
"837168",3
"837206",3
"837321",4
"837457",8
"837601",3
"837603",4
"837740",6
"838137",3
"838314",3
"838421",3
"838727",3
"838900",4
"838919",3
"839021",3
"839288",4
"839311",5
"839315",3
"839327",7
"839343",4
"839459",4
"839790",3
"839861",4
"839900",7
"839984",3
"840290",3
"840478",3
"840533",3
"840615",4
"840645",3
"840719",3
"840866",3
"840875",3
"840969",3
"841028",11
"841127",3
"841220",3
"841249",3
"841442",6
"841522",8
"841558",3
"841570",4
"841572",3
"841663",3
"841700",5
"841704",3
"841749",5
"841783",3
"841860",3
"841875",3
"842014",4
"842183",3
"842238",4
"842259",3
"842260",6
"842326",3
"842336",4
"842415",3
"842465",3
"842467",3
"842481",3
"842532",3
"842558",3
"842570",3
"842583",3
"842817",3
"842935",3
"842993",3
"843036",3
"843042",3
"843051",3
"843076",3
"843081",3
"843302",3
"843338",5
"843369",3
"843377",3
"843423",3
"843469",3
"843474",3
"843478",3
"843543",4
"843557",3
"843564",3
"843585",3
"843628",3
"843656",3
"843665",6
"843895",3
"843904",3
"843970",3
"843984",3
"844016",3
"844055",3
"844093",3
"844128",3
"844205",3
"844396",3
"844503",3
"844549",3
"844551",5
"844617",4
"844629",3
"844646",3
"844666",3
"845414",5
"845565",4
"845613",3
"845990",4
"846192",3
