"GALLERY","num_arrests"
"545330",3
"545361",3
"546032",4
"546246",4
"546656",3
"546742",3
"547230",5
"547874",3
"549038",3
"549060",3
"549296",3
"549744",3
"550379",3
"550453",4
"550600",3
"551451",3
"551541",3
"551719",3
"551802",4
"552439",3
"552657",3
"552684",6
"552936",5
"553238",3
"554373",5
"554621",3
"554675",8
"555029",4
"555282",4
"555645",4
"556688",4
"556745",4
"557101",3
"557448",4
"558715",7
"558735",4
"558794",3
"559512",3
"559749",3
"560063",4
"560333",3
"560624",4
"561091",3
"561149",3
"561156",5
"561433",6
"561576",4
"561874",4
"562173",4
"562174",3
"562527",3
"563062",6
"563505",8
"563854",5
"564084",3
"564112",3
"564306",3
"564453",8
"565109",3
"565132",8
"565279",8
"565754",3
"565799",3
"565831",3
"566018",3
"567125",5
"567144",5
"567626",3
"567776",5
"568204",3
"568306",4
"568717",3
"569251",3
"570108",6
"570317",3
"570939",3
"571145",4
"571281",3
"571622",3
"572215",6
"572805",4
"572849",3
"572974",3
"573347",4
"573491",3
"573584",3
"573663",3
"573880",3
"574091",3
"574290",3
"574667",4
"574861",4
"574900",3
"574970",7
"575335",3
"575761",3
"576642",3
"577334",3
"577956",3
"578129",3
"578877",3
"578965",5
"579189",3
"579450",3
"579452",6
"579732",3
"580155",3
"580411",3
"580563",3
"580658",4
"580688",4
"580722",7
"580885",3
"580983",3
"581255",3
"581980",3
"582167",8
"582544",6
"582637",3
"583046",4
"583057",3
"583132",5
"583136",5
"583198",3
"583360",4
"584147",4
"584591",3
"584791",4
"584887",5
"585005",3
"586162",6
"586298",3
"586366",3
"586495",3
"586769",3
"586782",5
"587021",3
"587048",3
"587760",4
"588498",5
"588547",3
"588564",3
"589100",4
"589175",3
"589412",3
"589452",6
"589595",3
"589805",3
"590053",3
"590116",4
"590315",3
"590329",4
"590687",3
"590746",4
"590791",3
"590953",4
"590976",4
"591043",3
"591202",4
"591468",4
"591911",3
"591933",3
"591960",3
"592070",3
"592200",4
"592339",5
"592506",4
"592548",3
"592610",4
"592807",3
"593231",3
"593269",3
"593383",3
"593783",3
"593788",3
"593859",3
"594231",5
"594609",3
"594798",4
"594943",3
"595027",3
"595144",4
"595363",3
"595942",3
"596494",3
"597168",4
"597257",4
"597646",3
"598212",6
"598420",4
"598659",4
"599075",5
"599212",6
"599274",4
"599543",3
"599775",4
"599845",4
"600400",5
"600597",6
"600686",3
"600737",3
"600794",10
"600812",3
"600853",4
"601162",3
"601330",3
"601423",3
"601519",3
"601535",8
"601586",4
"601622",3
"602003",3
"602044",3
"602063",3
"602217",5
"602433",3
"602715",3
"602760",3
"603306",3
"603524",3
"603644",3
"603885",3
"603991",3
"604082",9
"604144",4
"604304",6
"605347",3
"605374",3
"605386",3
"605404",4
"605449",4
"605882",5
"605993",3
"606227",3
"606232",4
"606327",3
"606608",3
"606628",3
"607630",3
"607778",5
"608944",3
"608993",4
"609003",3
"609552",3
"610072",3
"610077",3
"610447",3
"610823",4
"611035",6
"611207",7
"611254",5
"611320",5
"611436",3
"611777",5
"611900",3
"612118",3
"612171",3
"612311",3
"612821",3
"612873",4
"612991",4
"613720",3
"613813",3
"613855",3
"614152",3
"614210",6
"614737",3
"615697",5
"615948",3
"616007",3
"616050",6
"616400",3
"616741",3
"616885",3
"616999",3
"617084",3
"617483",4
"617688",3
"618216",3
"618508",3
"618583",3
"618721",3
"619140",4
"619262",3
"619424",3
"619673",3
"619886",12
"620060",3
"620137",3
"621006",10
"621077",4
"621080",3
"621510",6
"621586",3
"621745",7
"621863",3
"621956",3
"621977",5
"622003",3
"622342",12
"622391",3
"622462",4
"622496",10
"622520",3
"622691",3
"623026",4
"623185",4
"623298",3
"623488",3
"623499",3
"623564",3
"623853",3
"623866",4
"624110",4
"624202",4
"624319",3
"624506",3
"624513",3
"624565",5
"624612",4
"624716",3
"625098",4
"625165",4
"625284",4
"625319",3
"625410",3
"625539",3
"625701",3
"625908",3
"626216",3
"626579",3
"626841",6
"627022",3
"627146",3
"627420",3
"627493",3
"627522",3
"627584",4
"627595",3
"627861",3
"627875",4
"628147",4
"628151",4
"628155",3
"628377",3
"628535",3
"628547",3
"628770",4
"629016",5
"629155",3
"629434",3
"629529",3
"629763",5
"630570",3
"630795",3
"630803",4
"630918",4
"631278",3
"631711",4
"632280",4
"632381",3
"633192",3
"633660",6
"633980",4
"634234",3
"634972",4
"634975",3
"635196",3
"635232",4
"635283",4
"636213",3
"636338",6
"636385",3
"636779",10
"636983",3
"636997",5
"637009",4
"637438",3
"637575",3
"638126",4
"638437",4
"638473",3
"638940",6
"639101",3
"639289",3
"639502",4
"639581",3
"639587",5
"639885",3
"640734",4
"640779",3
"640915",3
"641025",4
"641132",3
"641195",9
"641235",3
"641276",3
"641277",4
"641339",4
"641464",3
"641565",9
"641658",4
"642185",3
"642570",5
"642661",4
"643002",3
"643019",3
"643029",3
"643155",4
"643251",5
"643504",4
"643630",3
"643641",10
"643702",3
"643839",4
"644225",4
"644515",5
"644858",3
"645013",3
"645149",4
"645362",4
"645524",5
"645547",11
"645610",3
"645751",3
"646186",4
"646708",5
"646774",3
"646890",3
"647199",3
"647373",3
"647391",3
"647398",4
"647603",3
"648332",7
"648587",4
"648624",4
"648705",4
"649404",5
"649433",4
"650042",3
"650431",4
"650451",3
"650626",4
"650760",3
"650939",5
"651157",4
"651159",6
"651222",6
"651442",6
"651464",3
"651744",4
"652229",6
"652348",11
"652414",3
"652555",6
"653149",4
"653294",3
"653601",6
"653633",4
"653656",6
"653728",5
"653857",3
"654542",4
"654978",3
"655023",5
"655519",3
"655979",4
"656193",4
"656207",3
"656623",11
"656664",4
"656671",4
"656675",3
"657290",3
"657678",3
"658013",4
"658077",3
"658127",5
"658157",4
"658164",9
"658258",4
"658568",8
"658574",4
"658879",4
"659159",4
"659170",3
"659205",21
"659335",3
"659392",3
"659433",3
"659497",3
"659638",3
"660302",3
"660543",4
"660559",4
"660712",5
"660842",3
"660913",4
"661092",3
"661215",4
"661664",4
"662246",3
"662264",4
"662556",3
"662572",3
"662680",4
"662691",3
"662879",6
"663089",4
"663481",9
"663492",4
"663568",3
"663600",3
"663672",3
"663768",3
"663773",3
"664979",19
"665080",6
"665729",3
"665733",3
"665878",4
"666297",6
"666655",3
"666932",3
"666988",3
"667048",3
"667526",3
"668055",3
"668328",3
"668587",3
"668938",3
"669292",3
"669713",4
"669734",3
"669775",4
"669962",3
"670397",6
"670537",6
"670872",3
"670919",3
"671240",8
"671376",4
"671787",6
"671797",3
"672820",3
"673115",3
"673148",3
"673454",6
"673561",3
"673689",3
"674628",3
"674634",3
"674807",4
"674821",4
"674898",4
"674904",4
"674998",3
"675011",3
"675104",5
"675274",4
"675518",3
"675740",3
"675852",3
"675906",3
"676028",3
"676172",8
"676270",4
"676444",3
"676520",3
"676556",5
"676926",6
"677041",4
"677120",3
"677222",5
"677452",3
"677681",3
"677778",4
"677848",3
"677931",3
"678271",6
"678416",3
"678835",3
"678915",5
"678954",4
"679257",3
"680247",4
"680267",3
"680525",3
"681198",3
"681206",3
"681623",3
"682166",3
"682171",3
"682299",3
"682629",4
"682793",4
"682954",3
"683174",6
"683201",5
"683203",4
"683416",4
"683565",7
"683588",5
"683948",4
"684534",3
"684570",3
"684811",3
"685040",3
"685196",3
"685479",4
"685701",4
"685801",4
"685848",3
"685862",4
"686045",3
"686063",4
"686595",8
"686689",4
"686770",3
"687125",3
"687467",5
"687926",4
"688016",3
"688122",13
"688199",3
"688204",4
"688320",3
"688589",3
"688709",10
"688800",3
"688818",3
"688957",3
"688981",3
"689038",5
"689622",4
"689747",4
"689959",3
"690262",3
"690530",3
"690618",7
"690790",5
"690845",4
"690904",3
"690986",3
"691157",4
"691311",3
"691676",3
"692081",3
"692446",3
"692486",3
"692659",3
"693294",5
"693358",5
"693442",6
"693756",3
"693930",3
"694007",4
"694021",10
"694050",5
"694471",3
"694598",4
"694792",4
"694824",7
"694964",4
"695176",4
"695248",3
"695334",3
"695878",3
"696128",4
"696412",3
"696420",3
"696487",3
"696547",4
"696577",5
"696701",4
"696720",3
"696820",5
"696847",3
"696988",6
"697037",3
"697082",4
"697434",3
"697639",3
"697727",4
"697796",4
"697852",5
"698101",4
"698447",3
"698471",3
"698674",3
"698704",3
"699002",3
"699015",3
"699047",5
"699067",3
"699329",3
"699433",3
"699483",5
"699497",3
"699562",3
"699685",7
"699689",3
"699780",3
"699851",3
"699929",3
"700007",7
"700063",3
"700222",5
"700752",4
"701084",6
"701247",3
"701449",3
"701511",3
"701639",3
"701644",12
"701675",6
"701973",3
"702074",3
"702148",3
"702497",3
"702520",3
"702654",3
"702800",3
"703138",4
"703194",3
"703233",4
"703235",3
"703471",3
"703616",3
"703720",3
"703754",3
"703831",3
"704226",4
"704367",3
"704406",4
"704504",5
"704521",3
"704542",4
"704544",3
"704825",3
"705249",4
"705511",3
"705876",3
"706128",3
"706145",3
"706241",8
"706290",4
"706332",4
"707005",4
"707080",5
"707250",4
"707311",5
"707739",3
"707745",6
"707828",5
"708236",3
"708253",3
"708474",3
"708645",3
"708777",12
"708786",3
"708803",4
"709068",4
"709252",5
"709376",3
"709539",3
"709832",3
"710028",10
"710269",3
"710325",3
"710516",3
"710814",3
"710916",3
"710961",3
"711071",4
"711166",6
"711400",3
"711705",3
"711747",4
"711835",4
"711928",4
"712086",4
"712099",4
"712538",4
"712557",3
"712587",4
"712616",3
"712719",3
"712841",4
"713052",3
"713194",4
"713241",5
"713277",3
"713304",3
"713534",4
"713593",3
"714090",3
"714116",3
"714189",3
"714261",6
"714264",3
"714301",13
"714302",3
"714433",3
"714500",3
"714578",3
"714752",3
"714807",3
"714944",3
"715442",4
"715451",3
"715693",5
"715695",6
"715820",3
"715875",3
"715966",3
"716061",4
"716093",3
"716161",4
"716164",3
"716255",4
"716373",3
"716442",4
"716480",6
"716540",3
"716656",4
"716828",3
"717092",3
"717095",6
"717522",3
"717716",3
"717809",3
"718101",3
"718552",3
"718654",3
"718740",4
"719025",3
"719366",3
"719374",3
"719385",3
"719655",3
"719862",5
"720054",3
"720193",3
"720276",4
"720353",4
"720513",3
"720579",4
"720923",4
"721363",4
"721377",3
"721540",4
"721820",5
"721863",4
"722203",3
"722253",4
"722359",6
"722617",3
"722643",4
"723112",3
"723144",3
"723196",3
"723209",3
"723424",5
"723432",3
"723498",3
"723727",4
"723773",3
"724015",4
"724119",18
"724261",3
"724308",3
"724377",5
"724403",3
"724844",3
"725142",3
"725222",4
"725313",3
"725465",3
"725532",4
"725908",3
"726041",5
"726106",4
"726166",6
"726275",3
"726499",3
"726580",3
"726765",4
"727304",3
"727566",15
"728116",3
"728338",3
"728411",3
"728444",3
"728553",3
"728634",4
"728739",3
"728890",5
"728963",3
"729422",5
"729425",3
"729429",3
"729438",3
"729531",3
"729597",4
"729684",3
"729734",3
"729796",4
"729926",3
"730211",4
"730250",3
"730518",4
"730526",3
"730751",3
"730787",5
"730959",3
"731162",4
"731171",3
"731297",3
"731506",4
"731535",3
"731695",3
"731702",11
"731754",3
"731794",3
"731905",4
"732163",3
"732761",4
"732932",4
"733176",3
"733306",3
"733395",3
"733433",3
"733861",3
"733953",5
"733956",4
"734085",3
"734173",7
"734365",3
"734692",3
"734850",3
"734948",3
"735716",3
"736644",3
"737405",4
"737641",5
"737713",4
"737914",3
"738158",3
"738179",3
"738773",3
"738848",4
"739057",4
"739204",3
"739211",3
"739269",5
"739494",5
"739729",3
"739982",3
"740395",3
"740417",3
"740822",4
"740839",3
"741284",4
"741515",3
"741608",4
"741785",3
"741799",3
"741825",4
"742031",3
"742040",3
"742182",3
"742210",3
"742468",3
"742596",3
"742797",3
"742863",4
"742909",6
"742920",4
"743022",4
"743772",6
"743910",3
"744239",4
"744262",3
"744271",3
"745086",4
"745235",3
"745249",3
"745329",4
"745335",4
"745622",3
"745736",3
"745769",3
"745947",6
"746205",3
"746449",3
"746483",4
"746600",3
"746950",4
"747127",5
"747372",3
"747382",4
"747542",4
"748165",3
"748221",3
"748503",3
"748757",4
"748920",4
"748979",3
"749001",3
"749164",3
"749582",3
"749748",3
"749794",3
"750015",8
"750104",4
"750117",3
"750382",4
"750567",3
"750607",3
"750729",3
"750851",3
"751159",4
"751166",4
"751327",4
"751451",5
"751507",3
"751747",3
"751825",3
"752009",6
"752090",3
"752113",3
"752528",4
"752535",3
"752592",4
"752666",3
"752732",4
"752983",3
"753183",3
"753258",3
"753653",3
"754266",7
"754426",3
"754516",3
"754609",3
"754644",6
"754921",3
"755386",3
"755387",3
"755506",3
"755630",3
"755633",3
"756132",3
"756275",4
"756734",4
"757224",6
"757426",3
"758160",4
"758217",3
"758390",3
"758859",3
"759090",3
"770127",3
"770326",3
"770343",3
"770483",4
"770550",5
"770690",4
"770714",3
"771211",4
"771305",3
"771482",5
"771594",3
"771722",4
"771747",5
"771827",3
"771969",3
"772226",3
"772234",3
"772296",3
"772432",3
"772512",3
"772750",4
"772944",5
"773036",3
"773177",3
"773361",4
"773589",3
"773988",3
"774047",3
"774068",3
"774107",4
"774163",3
"774284",4
"774657",6
"774659",3
"774713",5
"775094",5
"775322",4
"775520",3
"775616",3
"775636",5
"775957",3
"776002",3
"776076",3
"776619",3
"777016",3
"777022",3
"777093",3
"777303",5
"777400",4
"777553",6
"777694",3
"777700",4
"778449",3
"778451",3
"778768",3
"778972",3
"779023",4
"779088",3
"779146",4
"779515",7
"779616",6
"779671",3
"779682",4
"779832",3
"779921",3
"780380",4
"780770",3
"780788",3
"780950",3
"780969",3
"781015",4
"781017",3
"781312",3
"781370",3
"781529",3
"781896",3
"781948",4
"782339",3
"782407",4
"782456",3
"782803",3
"782896",3
"782943",4
"783079",4
"783475",3
"783548",5
"784054",5
"784065",3
"784223",3
"784987",4
"785070",3
"785138",3
"785153",3
"785284",6
"785575",4
"785600",3
"785697",3
"785741",4
"785984",4
"786003",6
"786024",3
"786218",3
"786724",3
"787215",3
"787248",3
"787265",7
"787305",9
"787561",7
"787681",4
"787736",6
"787870",4
"787933",3
"788177",3
"788205",3
"788494",3
"788555",3
"788722",4
"788735",3
"788744",3
"788754",3
"788855",3
"788983",3
"789073",4
"789190",4
"789466",4
"789633",3
"789752",5
"789816",3
"789906",4
"789917",4
"790080",3
"790151",3
"790350",6
"790627",4
"791213",3
"791292",4
"791408",3
"791778",3
"791908",4
"792001",6
"792035",3
"792091",3
"792158",8
"792180",3
"792920",8
"792989",3
"793099",3
"793296",4
"793340",3
"793374",3
"793777",4
"794225",3
"794406",4
"794587",3
"794639",8
"794953",3
"795192",9
"795329",3
"795547",3
"795682",4
"795715",4
"795751",4
"795910",4
"795985",5
"796166",3
"796394",7
"796524",3
"796836",3
"797116",3
"797340",7
"797662",3
"798281",5
"798400",4
"798569",4
"798580",3
"798590",4
"798768",3
"798806",3
"799194",3
"799322",3
"799350",4
"799430",3
"799492",3
"799514",3
"799761",6
"799896",3
"799951",7
"800332",3
"800362",3
"800664",6
"800822",3
"801191",3
"801193",3
"801198",4
"801392",3
"801502",3
"801563",5
"801573",4
"801597",5
"801678",4
"801682",3
"801820",10
"801839",4
"801961",3
"802201",4
"802324",3
"802732",10
"802890",5
"803352",3
"803516",3
"803624",6
"803873",3
"803929",3
"804125",3
"804155",3
"804199",4
"804291",3
"804328",7
"804420",3
"804610",3
"804664",3
"804922",4
"804987",3
"804995",5
"805142",3
"805214",3
"805243",3
"805534",3
"805809",4
"805967",3
"805987",3
"806061",4
"806084",3
"806337",10
"806619",3
"806680",3
"806824",3
"807013",3
"807113",5
"807166",3
"807229",3
"807311",4
"807515",3
"807572",6
"807731",4
"807770",3
"807914",3
"808070",4
"808109",3
"808110",6
"808134",3
"808195",11
"808217",3
"808244",4
"808395",4
"808470",3
"808528",3
"808953",3
"809213",3
"809339",3
"809400",3
"809629",3
"809701",4
"809852",4
"809891",3
"809921",4
"809985",3
"810033",3
"810084",3
"810097",7
"810110",3
"810136",4
"810354",3
"810500",4
"810532",3
"811227",6
"811430",4
"811600",4
"811713",3
"811717",3
"811949",3
"812067",3
"812221",3
"812405",3
"812424",3
"812481",3
"812613",3
"812896",4
"812951",3
"812990",3
"813236",3
"813260",3
"813264",5
"813370",3
"813874",3
"814017",3
"814118",4
"814281",4
"814390",3
"814391",3
"814468",4
"814563",4
"814603",3
"814649",3
"814672",3
"814761",3
"814785",4
"815558",3
"815968",3
"815979",4
"815985",3
"816349",3
"816464",3
"816471",3
"816562",3
"816752",3
"817057",6
"817279",3
"817439",4
"817574",4
"817586",5
"817687",5
"817783",3
"817886",3
"817963",8
"818048",3
"818092",4
"818193",5
"818281",3
"818295",3
"818326",4
"818611",3
"818765",3
"818868",3
"818888",4
"818929",4
"818945",4
"818995",3
"818998",3
"819332",6
"819470",5
"819546",4
"819562",3
"819726",4
"819852",4
"819945",3
"820134",3
"820278",7
"820363",3
"820398",3
"820576",3
"820599",3
"820943",3
"821016",4
"821134",3
"821220",4
"821255",3
"821277",3
"821288",3
"821383",3
"821402",5
"821489",6
"821521",4
"821647",3
"821868",7
"821910",3
"822086",3
"822182",4
"822183",3
"822208",4
"822306",8
"822312",3
"822337",4
"822441",4
"822447",3
"822542",3
"822568",3
"822610",3
"822647",3
"822741",4
"822794",7
"822795",3
"822803",3
"822868",4
"822970",4
"823099",3
"823151",5
"823178",4
"823311",3
"823471",3
"823502",3
"823541",3
"823681",3
"823741",3
"823758",6
"823849",3
"823905",4
"824079",3
"824093",4
"824145",3
"824417",3
"824548",3
"824613",3
"824718",3
"824733",4
"824813",15
"824860",3
"824917",3
"825084",5
"825149",5
"825178",3
"825253",3
"825302",3
"825303",3
"825322",3
"825388",3
"825556",3
"825735",3
"825762",3
"825775",3
"825784",4
"825885",3
"825910",3
"825920",4
"825944",3
"825984",15
"825991",3
"826145",4
"826152",4
"826173",5
"826182",3
"826209",3
"826250",3
"826252",3
"826300",3
"826327",3
"826430",4
"826574",3
"826583",3
"826655",5
"826662",6
"826693",3
"826737",3
"826825",3
"826827",3
"826895",3
"826962",3
"826966",4
"826999",3
"827091",3
"827152",3
"827311",5
"827627",3
"827656",3
"827676",6
"827708",4
"827720",3
"827809",3
"827818",3
"827844",3
"827965",4
"827980",4
"827984",3
"828015",3
"828030",3
"828046",4
"828053",3
"828305",3
"828374",4
"828385",3
"828424",3
"828472",4
"828482",3
"828610",3
"828647",3
"828882",3
"829009",6
"829034",3
"829207",6
"829346",3
"829388",3
"829428",3
"829451",3
"829573",3
"829577",3
"829590",4
"829660",4
"829668",3
"829761",3
"829790",3
"829867",6
"829901",5
"829985",3
"829988",4
"830005",4
"830056",3
"830068",3
"830094",4
"830183",3
"830206",3
"830283",3
"830303",3
"830322",3
"830453",3
"830473",3
"830476",3
"830543",3
"830642",5
"830688",3
"830824",3
"830898",7
"830977",3
"830997",3
"831075",4
"831122",3
"831138",3
"831187",9
"831203",3
"831262",5
"831267",3
"831289",4
"831314",3
"831461",3
"831537",3
"831548",3
"831698",3
"831739",4
"831805",4
"831856",4
"831889",3
"831929",3
"831935",3
"832046",11
"832077",3
"832153",4
"832164",3
"832170",13
"832193",5
"832269",3
"832285",5
"832294",4
"832369",3
"832406",4
"832414",3
"832503",3
"832585",3
"832635",3
"832737",3
"832768",3
"832821",3
"832859",3
"832952",7
"832971",3
"832977",6
"833120",3
"833134",5
"833192",3
"833296",4
"833305",3
"833312",3
"833423",4
"833496",3
"833497",5
"833521",3
"833542",3
"833545",3
"833629",4
"833822",3
"833827",5
"833908",3
"833950",4
"834030",3
"834061",3
"834129",4
"834160",3
"834187",3
"834199",7
"834332",3
"834500",3
"834541",3
"834581",3
"834592",4
"834602",3
"834626",3
"834645",3
"834732",4
"834752",3
"834889",4
"834902",4
"834979",5
"835025",3
"835057",3
"835142",3
"835289",5
"835300",4
"835301",4
"835354",5
"835395",9
"835406",4
"835462",3
"835476",3
"835496",3
"835507",3
"835541",4
"835596",5
"835628",3
"835632",3
"835714",3
"835756",7
"835772",6
"835780",3
"835825",3
"835826",8
"835836",4
"835862",6
"835867",3
"835882",3
"835968",3
"835980",3
"835983",3
"836032",3
"836061",3
"836072",3
"836091",4
"836101",3
"836117",3
"836121",3
"836210",3
"836222",3
"836241",3
"836242",3
"836245",5
"836253",3
"836278",3
"836290",3
"836329",3
"836334",3
"836340",7
"836377",4
"836423",3
"836435",4
"836438",3
"836440",3
"836449",3
"836456",7
"836460",3
"836487",3
"836516",3
"836657",3
"836661",3
"836713",3
"836738",3
"836741",3
"836785",7
"836808",3
"836810",6
"836817",6
"836820",14
"836824",3
"836844",5
"836878",3
"836904",6
"836914",3
"836927",3
"836946",4
"836951",3
"836963",3
"836977",5
"836987",3
"836990",3
"836994",3
"837001",15
"837018",5
"837027",3
"837029",3
"837039",3
"837079",5
"837086",4
"837090",3
"837100",6
"837155",5
"837168",5
"837189",3
"837206",6
"837227",4
"837263",6
"837284",3
"837300",4
"837319",3
"837321",5
"837327",3
"837378",3
"837392",3
"837428",3
"837439",3
"837444",4
"837457",16
"837473",3
"837478",4
"837518",3
"837528",3
"837549",3
"837556",3
"837557",3
"837566",3
"837572",3
"837601",8
"837603",10
"837639",3
"837678",3
"837701",3
"837740",7
"837789",3
"837797",4
"837798",3
"837801",3
"837805",3
"837810",3
"837890",5
"837934",3
"837938",4
"837946",3
"838060",3
"838110",3
"838128",4
"838137",4
"838142",4
"838161",3
"838173",3
"838180",3
"838203",4
"838208",3
"838256",3
"838263",3
"838314",4
"838346",3
"838351",5
"838356",3
"838421",4
"838427",4
"838504",3
"838532",3
"838542",3
"838558",3
"838727",4
"838746",3
"838760",3
"838789",3
"838835",7
"838842",3
"838858",7
"838898",3
"838900",5
"838901",4
"838918",3
"838919",4
"838937",6
"838955",5
"838959",3
"838984",3
"839010",3
"839021",5
"839069",3
"839074",3
"839082",3
"839100",3
"839102",3
"839171",3
"839187",3
"839220",3
"839238",4
"839288",6
"839311",6
"839315",4
"839318",3
"839327",9
"839332",3
"839343",5
"839459",4
"839472",3
"839480",3
"839620",3
"839678",3
"839790",4
"839846",3
"839861",6
"839900",9
"839941",4
"839984",4
"840004",3
"840014",3
"840144",3
"840290",4
"840478",4
"840533",5
"840600",3
"840606",3
"840612",3
"840615",5
"840645",4
"840713",3
"840719",4
"840729",3
