"GALLERY","num_arrests"
"630803",3
"633857",3
"634152",3
"635090",3
"635232",3
"635283",3
"636338",5
"636779",10
"637575",3
"639101",5
"639289",3
"640779",3
"641195",5
"641276",3
"641277",5
"641339",3
"641565",6
"641658",4
"642185",3
"642265",3
"643504",3
"643641",7
"643702",3
"643790",3
"644128",3
"644225",3
"644889",3
"645149",4
"645547",5
"645610",3
"647199",3
"647398",4
"647937",3
"648332",4
"649404",7
"650939",4
"651157",3
"651222",5
"651443",3
"651744",3
"651842",3
"652229",4
"652348",6
"652555",3
"653294",3
"653601",3
"653633",3
"653656",4
"653728",4
"654542",4
"655023",3
"655304",3
"656623",7
"656664",4
"657350",3
"658013",3
"658127",3
"658164",8
"658568",8
"658574",4
"659159",3
"659170",3
"659205",11
"660302",3
"660543",4
"661092",4
"661398",3
"663381",3
"663392",3
"663481",6
"663773",3
"664979",6
"665080",3
"665733",3
"666111",3
"666297",4
"666397",3
"667048",3
"667230",3
"667808",3
"668055",3
"668328",3
"668685",3
"668843",3
"668938",3
"669734",3
"670537",4
"671240",5
"671787",3
"673148",3
"673454",6
"673561",3
"674599",3
"674679",3
"674807",4
"674898",5
"675011",3
"675104",4
"675376",3
"676270",4
"676926",3
"677137",3
"678271",3
"678359",3
"679584",3
"681997",3
"682629",3
"682793",3
"682902",3
"683174",3
"683201",4
"683251",3
"683565",6
"683588",3
"684829",3
"685801",3
"686064",3
"687918",3
"688122",8
"688199",3
"688204",3
"688589",4
"688709",5
"689038",3
"689591",3
"690262",3
"690515",3
"690618",4
"691311",4
"692384",3
"693442",4
"693756",3
"694021",6
"694050",3
"694471",3
"694598",4
"694792",3
"694824",5
"694964",3
"695176",4
"696420",3
"696487",3
"696565",3
"696577",4
"696701",4
"696720",4
"696820",3
"696847",4
"697297",3
"697852",4
"698101",3
"698471",3
"698872",3
"699047",4
"699067",3
"699433",4
"699483",6
"699562",3
"699685",4
"699851",3
"700007",3
"700222",3
"700752",3
"701449",3
"701644",7
"701675",4
"702888",3
"703138",4
"703233",3
"703235",3
"704226",3
"704367",3
"705249",4
"705899",3
"707005",4
