"GALLERY","num_arrests"
"600812",3
"601423",3
"601535",12
"602217",7
"602760",3
"602939",3
"603306",4
"604082",8
"605508",4
"605882",3
"606232",3
"607644",3
"607778",3
"607847",3
"609003",7
"609898",4
"610240",3
"611207",6
"611320",5
"611777",3
"612673",3
"612991",4
"613406",3
"614210",8
"616050",8
"616741",3
"616999",3
"617483",3
"617714",3
"618508",4
"619886",7
"621006",15
"621164",3
"621510",7
"621745",4
"621863",3
"621977",5
"622248",3
"622342",7
"622345",6
"622462",3
"622496",5
"622691",5
"623021",3
"623092",3
"623144",3
"623565",3
"623656",3
"623866",3
"624110",3
"624565",5
"626640",3
"626671",3
"626841",4
"627595",4
"628663",3
"628838",3
"629155",4
"629763",4
"629932",3
"631260",3
"631278",5
"631461",3
"631711",6
"633660",6
"633980",3
"634234",4
"634780",3
"634975",4
"635681",3
"636213",3
"636779",3
"637009",3
"637842",3
"638352",4
"638940",3
"639581",3
"640490",4
"640647",3
"640734",3
"641195",8
"641239",3
"641277",3
"641341",3
"641565",3
"641774",5
"641823",7
"642570",3
"643155",3
"643251",3
"644225",4
"644515",4
"645547",8
"646708",8
"646890",5
"647163",3
"647391",3
"648332",3
"648587",3
"648624",3
"648705",3
"649616",3
"650032",3
"651159",4
"651442",5
"651464",4
"651518",3
"652229",7
"652348",8
"652524",3
"653601",4
"653633",3
"653669",3
"654103",3
"655023",4
"655979",4
"656193",9
"656207",3
"656623",4
"656671",3
"656675",3
"657678",3
"658164",3
"658258",3
"658372",3
"658568",7
"659205",21
"659335",6
"659439",3
"659497",3
"661215",3
"661664",4
"662556",3
"662592",3
"662680",4
"662879",6
"663089",3
"663481",3
"663492",4
"663672",5
"663903",3
"664979",14
"665363",4
"665729",3
"665878",4
"666988",4
"668045",3
"668712",3
"669713",4
"670397",6
"670872",3
"671240",5
"671376",3
"671655",3
"671787",3
"672820",4
"674821",4
"674998",3
"675158",3
"675452",3
"675923",4
"676172",12
"676520",4
"676926",4
"677120",3
"677222",6
"677271",3
"677452",4
"677681",5
"677766",5
"678271",3
"678915",3
"680228",3
"680267",3
"680686",3
"680951",3
"681260",4
"681364",4
"681623",4
"682694",4
"682743",3
"683174",3
"683588",3
"684071",3
"684475",3
"684589",3
"685479",4
"686595",8
"686689",4
"686770",3
"687926",3
"688016",3
"688122",10
"688259",3
"688320",4
"688981",3
"688997",5
"689747",5
"689994",3
"690845",4
"691038",3
"691157",3
"692295",3
"692491",3
"693180",3
"693294",3
"693358",4
"693442",3
"694007",3
"694021",8
"694383",3
"694824",3
"696547",3
"696820",6
"696988",7
"697037",4
"697082",4
"697397",3
"697639",5
"697796",4
"697852",3
"698447",3
"698476",3
"699015",4
"699139",3
"699429",3
"699645",3
"699685",4
"699780",3
"700007",5
"701084",6
"701644",4
"701973",3
"702074",3
"702343",3
"702654",4
"702736",3
"703226",3
"703831",3
"704406",3
"704542",3
"704935",3
"706112",4
"706241",5
"706290",5
"706669",3
"707080",4
"707311",4
"707745",3
"707828",3
"708777",12
"709251",3
"709252",4
"709304",3
"709488",3
"710028",8
"710891",3
"710916",3
"711071",3
"711166",3
"711364",3
"711747",4
"711860",3
"712099",3
"712538",5
"712841",5
"712860",3
"713534",4
"714090",3
"714126",4
"714189",7
"714261",3
"714301",4
"714578",3
"714864",3
"715693",3
"716353",3
"716449",3
"716480",3
"716656",3
"716828",4
"717092",3
"717095",7
"717410",3
"718517",3
"718694",4
"719155",3
"719366",3
"719708",3
"719862",3
"719989",3
"720193",4
"721188",3
"721377",3
"721540",3
"721820",7
"721863",4
"723144",5
"723424",3
"723432",3
"723498",4
"724020",3
"724119",7
"724219",3
"724377",6
"725273",3
"725284",5
"725313",4
"725519",3
"726041",3
"726166",6
"726570",4
"726765",6
"727076",3
"727566",8
"728338",3
"728384",3
"728739",3
"728890",7
"728963",3
"729597",3
"729796",5
"730179",3
"730250",3
"730518",4
"730729",3
"730787",6
"730837",3
"731171",3
"731359",3
"731506",4
"731655",4
"731695",3
"731702",5
"731905",7
"732016",3
"732509",3
"733031",3
"733133",3
"733433",3
"734173",3
"734365",5
"734665",3
"734873",3
"737430",3
"737824",3
"738179",3
"738246",3
"738916",3
"739127",3
"739729",3
"740550",3
"741515",4
"742481",3
"742797",3
"742863",3
"743772",4
"743917",3
"745086",3
"745249",3
"745335",4
"746449",3
"746505",3
"746898",3
"746950",3
"747372",3
"749168",4
"749979",3
"750015",7
"750104",3
"750382",3
"750542",3
"750601",3
"750676",3
"750729",3
"751327",7
"751688",3
"751747",8
"752360",3
"752452",3
"754921",5
"754933",3
"755252",3
"755386",3
"755506",3
"755554",3
"756041",3
"756734",3
"757224",7
"757356",3
"758664",4
"758901",3
"770550",3
"770690",4
"770699",4
"770822",3
"771211",3
"771747",3
"771948",4
"772296",11
"773174",3
"773552",3
"774068",4
"774284",4
"774659",3
"774713",3
"775706",3
"777182",3
"779146",4
"779515",3
"779832",3
"779974",3
"780770",3
"780969",3
"781015",4
"781017",7
"781896",3
"784054",8
"784777",6
"785118",4
"785153",3
"785284",3
"785575",3
"785984",4
"786003",3
"786565",4
"787248",3
"787265",4
"787305",5
"787870",3
"788205",4
"788722",4
"788754",3
"788983",4
"789073",4
"789837",4
"789900",4
"789906",3
"789916",3
"790350",3
"790430",3
"791327",3
"791609",3
"792001",5
"792035",5
"792158",7
"792281",3
"792920",5
"793296",4
"793374",3
"794406",3
"794639",3
"795192",9
"795457",3
"795682",3
"795751",4
"797340",4
"797460",3
"797472",3
"797762",3
"797910",3
"798281",8
"798302",3
"798590",3
"798756",6
"798768",3
"799194",3
"799761",4
"799951",4
"800664",3
"800822",4
"801573",5
"801597",4
"801820",4
"802732",10
"802842",3
"802889",3
"802890",5
"803401",3
"803873",3
"804199",3
"804922",3
"804995",3
"805460",3
"805775",3
"805809",4
"806061",4
"806337",6
"807013",3
"807311",3
"807515",7
"807572",7
"808195",5
"808217",3
"808244",5
"809227",3
"809701",3
"809891",4
"810097",3
"810532",3
"810645",3
"810809",3
"811717",3
"812067",4
"812210",3
"812304",3
"812613",3
"812896",3
"812908",5
"813393",3
"813874",4
"814391",3
"814785",3
"815062",3
"815558",3
"815968",3
"815979",3
"816171",3
"816247",3
"816383",3
"817586",3
"817687",3
"817963",6
"818048",3
"818168",3
"818193",4
"818295",3
"818326",5
"818868",3
"818888",3
"819332",5
"819562",3
"819863",3
"819945",3
"819988",3
"820134",4
"821134",3
"821495",3
"821521",3
"821858",3
"821868",7
"821877",4
"822208",3
"822312",4
"822337",3
"822441",4
"822794",3
"822795",5
"823151",3
"823185",3
"823758",7
"823959",4
"824031",3
"824145",3
"824184",4
"824548",5
"824813",4
"824917",4
"825149",4
"825322",4
"825784",3
"825920",5
"825967",3
"825984",13
"826173",4
"826209",4
"826252",5
"826282",3
"826430",5
"826686",3
"827311",4
"827656",3
"827708",3
"827720",3
"827736",3
"827818",3
"827980",3
"828015",3
"828046",4
"828063",3
"828422",5
"828471",4
"828800",3
"829042",3
"829207",5
"829346",3
"829656",3
"829664",3
"829867",6
"829901",3
"829988",3
"830094",4
"830096",3
"830473",3
"830642",3
"830898",4
"831289",4
"832046",4
"832056",3
"832170",6
"832285",3
"832406",3
"832635",3
"832768",3
"832952",4
"833305",3
"833497",5
"833601",3
"833638",3
"833950",3
"834030",9
"834136",3
"834199",6
"834332",3
"834979",4
"835057",3
"835406",3
"835476",3
"835541",4
"835596",3
"835756",3
"835772",4
"835826",5
"835950",3
"835980",3
"836061",3
"836245",3
"836456",6
"836817",3
"836820",13
"836977",3
"837001",6
"837029",3
"837155",3
"837168",5
"837227",3
"837457",6
"837528",3
"837603",4
"837701",3
"837740",8
"837912",3
"838060",6
"838137",3
"838203",3
"838289",3
"838314",4
"838468",3
"838727",4
"838911",3
"838919",5
"839010",3
"839152",5
"839288",15
"839295",3
"839311",3
"839315",5
"839327",3
"839343",5
"839459",4
"839861",5
"839900",7
"839984",4
"840183",3
"840290",4
"840350",3
"840533",3
"840577",3
"840645",3
"840761",3
"840875",3
"841028",8
"841127",3
"841220",4
"841442",4
"841452",3
"841505",3
"841522",10
"841571",3
"841572",3
"841663",3
"841688",3
"841700",3
"841749",3
"841860",3
"842260",5
"842326",3
"842336",3
"842935",4
"843042",3
"843076",3
"843359",3
"843377",3
"843474",3
"843543",5
"843557",3
"843564",4
"843572",3
"843585",3
"843597",3
"843628",3
"843656",3
"843665",6
"843675",3
"843700",3
"843703",4
"843729",3
"843733",4
"843770",4
"843843",3
"843867",4
"843895",5
"843900",3
"843904",3
"843970",3
"843984",3
"843986",4
"844000",3
"844016",3
"844053",4
"844055",6
"844070",4
"844093",3
"844128",3
"844205",3
"844248",3
"844263",3
"844276",3
"844285",3
"844339",3
"844370",3
"844396",5
"844400",4
"844438",4
"844490",3
"844503",3
"844527",3
"844549",4
"844551",10
"844557",3
"844617",4
"844629",3
"844646",4
"844649",3
"844666",3
"844766",3
"844832",3
"844842",3
"844899",3
"844906",3
"844924",3
"844937",4
"844980",3
"844981",3
"845091",6
"845129",3
"845166",4
"845270",3
"845414",5
"845430",5
"845445",3
"845565",4
"845613",3
"845643",3
"845659",4
"845760",3
"845828",3
"845907",3
"845923",3
"845990",4
"845991",3
"846024",4
"846036",3
"846059",3
"846081",3
"846095",3
"846162",3
"846182",3
"846186",3
"846192",3
"846257",4
"846303",3
"846463",3
"846502",3
"846586",3
"846600",3
"846620",5
"846723",3
"846828",3
"846930",3
"846937",7
"847034",3
"847206",3
"847296",6
"847310",4
"847325",3
"847364",3
"847419",3
"847548",5
"847697",4
"847825",4
"847841",3
"847911",6
"848108",3
"848423",3
"848444",3
"848555",3
"848638",4
"849455",3
"849498",5
"849612",4
