"GALLERY","num_arrests"
"638126",4
"638940",5
"639502",4
"639581",3
"639587",5
"640734",4
"641025",3
"641132",3
"641195",7
"641277",3
"641565",3
"642570",4
"642661",3
"643002",3
"643019",3
"643029",3
"643155",4
"643251",4
"643504",3
"643641",4
"643839",4
"644515",4
"644858",3
"645013",3
"645362",4
"645524",5
"645547",7
"645610",3
"646186",3
"646708",3
"646890",3
"647391",3
"647398",3
"647603",3
"648332",4
"648587",3
"648624",3
"648705",4
"649433",4
"650939",3
"651157",3
"651159",5
"651442",6
"652229",6
"652348",10
"652555",3
"653601",4
"653656",4
"653728",5
"653857",3
"655023",3
"655979",4
"656193",4
"656207",3
"656623",7
"656671",3
"656675",3
"657290",3
"657678",3
"658127",4
"658164",5
"658879",3
"659205",19
"659335",3
"659392",3
"659433",3
"660559",3
"660712",4
"660913",4
"661215",4
"661664",4
"662264",4
"662680",4
"662879",6
"663089",4
"663481",6
"663492",4
"663568",3
"663600",3
"663672",3
"663768",3
"664979",18
"665080",4
"665729",3
"666655",3
"666932",3
"667048",3
"668587",3
"669713",4
"669775",4
"670397",5
"670537",4
"671240",6
"671787",4
"672820",3
"674821",3
"674904",4
"675104",3
"675274",3
"675740",3
"676028",3
"676172",8
"676556",5
"676926",5
"677041",3
"677120",3
"677222",5
"677452",3
"677778",4
"677931",3
"678271",4
"678416",3
"678835",3
"678915",3
"679257",3
"680247",3
"683174",5
"683588",4
"683948",3
"684570",3
"685040",3
"685196",3
"685479",3
"685701",4
"685801",3
"685862",4
"686063",4
"686595",8
"686689",4
"686770",3
"687467",5
"687926",3
"688122",8
"688320",3
"688709",7
"688981",3
"689038",5
"689747",3
"690618",5
"690790",3
"690845",3
"690986",3
"691157",4
"691676",3
"692081",3
"693294",4
"693358",4
"693442",3
"694007",4
"694021",8
"694824",6
"694964",3
"696547",4
"696577",3
"696820",3
"696988",6
"697037",3
"697082",4
"697639",3
"697796",4
"699015",3
"699047",3
"699685",3
"699780",3
"700007",5
"700752",3
"701084",6
"701639",3
"701644",8
"701675",4
"701973",3
"702074",3
"702148",3
"702497",3
"702654",3
"702800",3
"703194",3
"703233",3
"703616",3
"703831",3
"704406",4
"704504",4
"704544",3
"706128",3
"706145",3
"706241",7
"706290",3
"706332",4
"707080",4
"707311",5
"707745",6
"708777",10
"708786",3
"708803",4
"709252",4
"709376",3
"710028",7
"710516",3
"711071",4
"711166",4
"711747",3
"711835",3
"712086",3
"712099",4
"712538",4
"712719",3
"712841",4
"713241",4
"713534",4
"714090",3
"714116",3
"714189",3
"714261",3
"714264",3
"714301",8
"714302",3
"714433",3
"714500",3
"714578",3
"714944",3
"715451",3
"715693",3
"715695",5
"716161",3
"716373",3
"716442",3
"716480",4
"716656",4
"717092",3
"717095",6
"718740",3
"719025",3
"719366",3
"719655",3
"719862",4
"720193",3
"720513",3
"720579",3
"721363",4
"721540",3
"721820",5
"721863",3
"722359",5
"722617",3
"723144",3
"723424",3
"723498",3
"723727",3
"724119",13
"724377",4
"725142",3
"725532",3
"726041",5
"726166",4
"726275",3
"726765",4
"727566",8
"728338",3
"728634",3
"728890",4
"729597",3
"729796",3
"730518",3
"730787",3
"731162",3
"731171",3
"731297",3
"731506",4
"731535",3
"731702",8
"731794",3
"731905",4
"732932",3
"733433",3
"733953",5
"734173",7
"734365",3
"734692",3
"734850",3
"737641",5
"737713",4
"738158",3
"738179",3
"738848",3
"739204",3
"739494",4
"739982",3
"741515",3
"741608",3
"741825",3
"742210",3
"742797",3
"742863",4
"742920",3
"743772",4
"744239",4
"744271",3
"745086",4
"745249",3
"745329",4
"745335",4
"745769",3
"746449",3
"746483",3
"746600",3
"746950",3
"747127",4
"747542",4
"748165",3
"748920",3
"748979",3
"749748",3
"750015",3
"750104",3
"750567",3
"751159",4
"751166",3
"751327",4
"751507",3
"751747",3
"752009",6
"752592",3
"752732",3
"752983",3
"753258",3
"754266",4
"754921",3
"755386",3
"755506",3
"755633",3
"756734",3
"757224",6
"758160",3
"770550",4
"770690",3
"771211",3
"771482",4
"771594",3
"771722",4
"771747",3
"771827",3
"771969",3
"772296",3
"772432",3
"773361",4
"773589",3
"774284",4
"774657",3
"774713",5
"775094",3
"775322",4
"775636",4
"777016",3
"777303",4
"777400",3
"777553",3
"779023",3
"779146",3
"779515",5
"779616",3
"779682",4
"780380",3
"780770",3
"780950",3
"780969",3
"781015",4
"781017",3
"781312",3
"781896",3
"782456",3
"782943",4
"784054",5
"785284",6
"785575",3
"785984",4
"786003",4
"787248",3
"787265",4
"787305",8
"787561",4
"787736",3
"787870",3
"788555",3
"788722",4
"788735",3
"788983",3
"789073",4
"789752",3
"789906",4
"790350",5
"791292",3
"791408",3
"791908",4
"792001",4
"792035",3
"792158",7
"792920",7
"792989",3
"793777",3
"794406",4
"794639",5
"795192",9
"795751",4
"795985",5
"797340",3
"798281",5
"798400",3
"798590",4
"798768",3
"799430",3
"799492",3
"799761",3
"799896",3
"800332",3
"800664",6
"800822",3
"801563",3
"801573",3
"801597",5
"801820",4
"801839",4
"801961",3
"802201",3
"802732",8
"802890",4
"803624",4
"804199",4
"804328",7
"804922",3
"805214",3
"805809",3
"806061",3
"806337",8
"806824",3
"807311",3
"807515",3
"807572",3
"807731",4
"807914",3
"808109",3
"808110",5
"808195",11
"808244",4
"808528",3
"809701",4
"809852",3
"809891",3
"809921",4
"810097",5
"810136",3
"810354",3
"810500",3
"810532",3
"811227",6
"811430",3
"811717",3
"812067",3
"812221",3
"812405",3
"812424",3
"813260",3
"813264",3
"814017",3
"814390",3
"814603",3
"814761",3
"814785",3
"815968",3
"815979",3
"816349",3
"817439",3
"817586",4
"817963",7
"818092",3
"818193",5
"818281",3
"818295",3
"818326",4
"818765",3
"818868",3
"818888",3
"819332",5
"819852",3
"819945",3
"821134",3
"821220",3
"821383",3
"821402",4
"821489",4
"821868",3
"822182",3
"822208",3
"822306",3
"822312",3
"822337",3
"822441",4
"822447",3
"822568",3
"822647",3
"822741",4
"822794",6
"822795",3
"822970",4
"823151",3
"823905",3
"824093",4
"824417",3
"824548",3
"824718",3
"824733",3
"824813",10
"824917",3
"825084",3
"825149",3
"825178",3
"825322",3
"825735",3
"825920",3
"825984",12
"825991",3
"826173",5
"826209",3
"826430",3
"826662",3
"826693",3
"826737",3
"826825",3
"826966",3
"827152",3
"827311",3
"827656",3
"827676",4
"827708",3
"827720",3
"827818",3
"827965",3
"827980",4
"828385",3
"828482",3
"828882",3
"829207",5
"829346",3
"829590",3
"829867",6
"829901",3
"829988",3
"830094",4
"830206",3
"830642",3
"830898",6
"830977",3
"831187",4
"831537",3
"831548",3
"831739",4
"831856",4
"832046",5
"832153",3
"832170",9
"832193",3
"832285",3
"832406",3
"832635",3
"832768",3
"832859",3
"832952",6
"832971",3
"832977",4
"833120",3
"833192",3
"833305",3
"833423",4
"833497",5
"833521",3
"833827",4
"833950",3
"834030",3
"834061",3
"834129",3
"834199",6
"834332",3
"834645",3
"834889",4
"834979",3
"835057",3
"835142",3
"835289",4
"835301",4
"835395",4
"835406",4
"835462",3
"835476",3
"835496",3
"835596",3
"835756",4
"835772",6
"835826",3
"835862",3
"836091",3
"836340",4
"836456",6
"836810",3
"836817",4
"836820",8
"836946",3
"836977",3
"837001",11
"837086",3
"837155",3
"837168",3
"837206",4
"837263",3
"837321",4
"837444",3
"837457",14
"837601",5
"837603",7
"837740",6
"837797",3
"837890",3
"838128",3
"838137",4
"838314",3
"838351",3
"838421",3
"838727",3
"838900",4
"838919",3
"838937",4
"838955",3
"839021",4
"839238",3
"839288",5
"839311",5
"839315",3
"839327",8
"839343",4
"839459",4
"839790",3
"839846",3
"839861",6
"839900",9
"839941",4
"839984",4
"840004",3
"840014",3
"840144",3
"840290",4
"840478",4
"840533",5
"840600",3
"840606",3
"840612",3
"840615",5
"840645",4
"840713",3
"840719",4
"840729",3
"840761",3
"840766",3
"840813",3
"840828",3
"840866",4
"840875",4
"840894",3
"840908",3
"840924",5
"840969",5
"840985",3
"841028",12
"841029",3
"841049",3
"841095",3
"841127",4
"841220",4
"841249",3
"841279",3
"841283",3
"841304",3
"841343",3
"841442",7
"841443",3
"841452",3
"841457",3
"841473",3
"841521",3
"841522",9
"841558",3
"841570",4
"841572",3
"841663",3
"841700",5
"841704",3
"841749",5
"841783",3
"841860",3
"841875",3
"842014",4
"842183",3
"842238",4
"842259",3
"842260",6
"842326",3
"842336",4
"842415",3
"842465",3
"842467",3
"842481",3
"842532",3
"842558",3
"842570",3
"842583",3
"842817",3
"842935",3
"842993",3
"843036",3
"843042",3
"843051",3
"843076",3
"843081",3
"843302",3
"843338",5
"843369",3
"843377",3
"843423",3
"843469",3
"843474",3
"843478",3
"843543",4
"843557",3
"843564",3
"843585",3
"843628",3
"843656",3
"843665",6
"843895",3
"843904",3
"843970",3
"843984",3
"844016",3
"844055",3
"844093",3
"844128",3
"844205",3
"844396",3
"844503",3
"844549",3
"844551",5
"844617",4
"844629",3
"844646",3
"844666",3
"845414",5
"845565",4
"845613",3
"845990",4
"846192",3
